"Step","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean__MIN","time_reasoning/combined_tasks_from_inferring_easy_alpha_0.1 - response_length/overall/mean__MAX","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean__MIN","time_reasoning/combined_tasks_from_dynamic_alpha_increasing - response_length/overall/mean__MAX"
"837","279.77655029296875","279.77655029296875","279.77655029296875","100.10624694824219","100.10624694824219","100.10624694824219"
"838","272.2890625","272.2890625","272.2890625","100.9937515258789","100.9937515258789","100.9937515258789"
"839","269.3890686035156","269.3890686035156","269.3890686035156","95.7984390258789","95.7984390258789","95.7984390258789"
"840","279.0921936035156","279.0921936035156","279.0921936035156","110.3609390258789","110.3609390258789","110.3609390258789"
"841","293.6109313964844","293.6109313964844","293.6109313964844","108.40625","108.40625","108.40625"
"842","274.1937561035156","274.1937561035156","274.1937561035156","103.54374694824219","103.54374694824219","103.54374694824219"
"843","255.6609344482422","255.6609344482422","255.6609344482422","108.5765609741211","108.5765609741211","108.5765609741211"
"844","269.5093688964844","269.5093688964844","269.5093688964844","101.3125","101.3125","101.3125"
"845","287.84063720703125","287.84063720703125","287.84063720703125","94.55781555175781","94.55781555175781","94.55781555175781"
"846","","","","102.8296890258789","102.8296890258789","102.8296890258789"
"847","","","","103.7734375","103.7734375","103.7734375"
"848","","","","101.9312515258789","101.9312515258789","101.9312515258789"
"849","","","","105.5406265258789","105.5406265258789","105.5406265258789"
"850","","","","94.125","94.125","94.125"
"851","","","","95.1484375","95.1484375","95.1484375"
"852","","","","96.8515625","96.8515625","96.8515625"
"853","","","","101.42655944824219","101.42655944824219","101.42655944824219"
"854","","","","104.8125","104.8125","104.8125"
"855","","","","100.6875","100.6875","100.6875"
"856","","","","98.328125","98.328125","98.328125"
"857","","","","100.8046875","100.8046875","100.8046875"
"858","","","","102.4765625","102.4765625","102.4765625"
"859","","","","101","101","101"
"860","","","","96.4468765258789","96.4468765258789","96.4468765258789"
"861","","","","95.10624694824219","95.10624694824219","95.10624694824219"
"862","","","","99.8656234741211","99.8656234741211","99.8656234741211"
"863","","","","98.6624984741211","98.6624984741211","98.6624984741211"
"864","","","","100.7953109741211","100.7953109741211","100.7953109741211"
"865","","","","99.86405944824219","99.86405944824219","99.86405944824219"
"866","","","","107.41093444824219","107.41093444824219","107.41093444824219"
"867","","","","99.93437194824219","99.93437194824219","99.93437194824219"
"868","","","","102.78593444824219","102.78593444824219","102.78593444824219"
"869","","","","105.94844055175781","105.94844055175781","105.94844055175781"
"870","","","","93.5374984741211","93.5374984741211","93.5374984741211"
"871","","","","102.4828109741211","102.4828109741211","102.4828109741211"
"872","","","","106.5140609741211","106.5140609741211","106.5140609741211"
"873","","","","100.33280944824219","100.33280944824219","100.33280944824219"
"874","","","","99.0374984741211","99.0374984741211","99.0374984741211"
"875","","","","105.06562805175781","105.06562805175781","105.06562805175781"
"876","","","","106.45625305175781","106.45625305175781","106.45625305175781"
"877","","","","103.2874984741211","103.2874984741211","103.2874984741211"
"878","","","","104.4375","104.4375","104.4375"
"879","","","","92.4937515258789","92.4937515258789","92.4937515258789"
"880","","","","107.9781265258789","107.9781265258789","107.9781265258789"
"881","","","","103.1859359741211","103.1859359741211","103.1859359741211"
"882","","","","103.5640640258789","103.5640640258789","103.5640640258789"
"883","","","","98.2906265258789","98.2906265258789","98.2906265258789"
"884","","","","95.1500015258789","95.1500015258789","95.1500015258789"
"885","","","","101.8140640258789","101.8140640258789","101.8140640258789"
"886","","","","105.6343765258789","105.6343765258789","105.6343765258789"
"887","","","","93.9828109741211","93.9828109741211","93.9828109741211"
"888","","","","102.26094055175781","102.26094055175781","102.26094055175781"
"889","","","","95.42500305175781","95.42500305175781","95.42500305175781"
"890","","","","98.90156555175781","98.90156555175781","98.90156555175781"
"891","","","","111.81562805175781","111.81562805175781","111.81562805175781"
"892","","","","107.22343444824219","107.22343444824219","107.22343444824219"
"893","","","","104.5703125","104.5703125","104.5703125"
"894","","","","108.3671875","108.3671875","108.3671875"
"895","","","","101.5374984741211","101.5374984741211","101.5374984741211"
"896","","","","103.5078125","103.5078125","103.5078125"
"897","","","","97.92655944824219","97.92655944824219","97.92655944824219"
"898","","","","94.15156555175781","94.15156555175781","94.15156555175781"
"899","","","","98.7171859741211","98.7171859741211","98.7171859741211"
"900","","","","99.7359390258789","99.7359390258789","99.7359390258789"
"901","","","","97.92500305175781","97.92500305175781","97.92500305175781"
"902","","","","97.02812194824219","97.02812194824219","97.02812194824219"
"903","","","","97.0453109741211","97.0453109741211","97.0453109741211"
"904","","","","95.42655944824219","95.42655944824219","95.42655944824219"
"905","","","","92.9781265258789","92.9781265258789","92.9781265258789"
"906","","","","104.2640609741211","104.2640609741211","104.2640609741211"
"907","","","","102.6015625","102.6015625","102.6015625"
"908","","","","97.2015609741211","97.2015609741211","97.2015609741211"
"909","","","","90.94218444824219","90.94218444824219","90.94218444824219"
"910","","","","99.7796859741211","99.7796859741211","99.7796859741211"
"911","","","","96.6390609741211","96.6390609741211","96.6390609741211"
"912","","","","104.4359359741211","104.4359359741211","104.4359359741211"
"913","","","","95.9515609741211","95.9515609741211","95.9515609741211"
"914","","","","103.06562805175781","103.06562805175781","103.06562805175781"
"915","","","","97.53593444824219","97.53593444824219","97.53593444824219"
"916","","","","97.6171875","97.6171875","97.6171875"
"917","","","","100.55937194824219","100.55937194824219","100.55937194824219"
"918","","","","101.60624694824219","101.60624694824219","101.60624694824219"
"919","","","","92.16719055175781","92.16719055175781","92.16719055175781"
"920","","","","102.90625","102.90625","102.90625"
"921","","","","99.65156555175781","99.65156555175781","99.65156555175781"
"922","","","","101.4937515258789","101.4937515258789","101.4937515258789"
"923","","","","103.4312515258789","103.4312515258789","103.4312515258789"
"924","","","","99.7671890258789","99.7671890258789","99.7671890258789"
"925","","","","101.37031555175781","101.37031555175781","101.37031555175781"
"926","","","","101.4546890258789","101.4546890258789","101.4546890258789"
"927","","","","94.03437805175781","94.03437805175781","94.03437805175781"
"928","","","","107.44999694824219","107.44999694824219","107.44999694824219"
"929","","","","100.58280944824219","100.58280944824219","100.58280944824219"
"930","","","","90.0687484741211","90.0687484741211","90.0687484741211"
"931","","","","101.9546890258789","101.9546890258789","101.9546890258789"
"932","","","","105.0218734741211","105.0218734741211","105.0218734741211"
"933","","","","100.5484390258789","100.5484390258789","100.5484390258789"
"934","","","","100.1640625","100.1640625","100.1640625"
"935","","","","104.7562484741211","104.7562484741211","104.7562484741211"
"936","","","","100.796875","100.796875","100.796875"
"937","","","","102.1078109741211","102.1078109741211","102.1078109741211"
"938","","","","97.5078125","97.5078125","97.5078125"
"939","","","","93.22187805175781","93.22187805175781","93.22187805175781"
"940","","","","102.76094055175781","102.76094055175781","102.76094055175781"
"941","","","","92.375","92.375","92.375"
"942","","","","108.41719055175781","108.41719055175781","108.41719055175781"
"943","","","","101.58280944824219","101.58280944824219","101.58280944824219"
"944","","","","101.76249694824219","101.76249694824219","101.76249694824219"
"945","","","","98.5140609741211","98.5140609741211","98.5140609741211"
"946","","","","100.9671859741211","100.9671859741211","100.9671859741211"
"947","","","","100.16719055175781","100.16719055175781","100.16719055175781"
"948","","","","95.07499694824219","95.07499694824219","95.07499694824219"
"949","","","","99.2109375","99.2109375","99.2109375"
"950","","","","100.93437194824219","100.93437194824219","100.93437194824219"
"951","","","","90.85469055175781","90.85469055175781","90.85469055175781"
"952","","","","102.52656555175781","102.52656555175781","102.52656555175781"
"953","","","","98.09062194824219","98.09062194824219","98.09062194824219"
"954","","","","98.3687515258789","98.3687515258789","98.3687515258789"
"955","","","","108.5250015258789","108.5250015258789","108.5250015258789"
"956","","","","94.7890625","94.7890625","94.7890625"
"957","","","","101.28593444824219","101.28593444824219","101.28593444824219"
"958","","","","101.45625305175781","101.45625305175781","101.45625305175781"
"959","","","","101.9156265258789","101.9156265258789","101.9156265258789"
"960","","","","98.2093734741211","98.2093734741211","98.2093734741211"
"961","","","","105.44218444824219","105.44218444824219","105.44218444824219"
"962","","","","94.94218444824219","94.94218444824219","94.94218444824219"
"963","","","","103.77812194824219","103.77812194824219","103.77812194824219"
"964","","","","96.18437194824219","96.18437194824219","96.18437194824219"
"965","","","","99.4156265258789","99.4156265258789","99.4156265258789"
"966","","","","102","102","102"
"967","","","","97.1265640258789","97.1265640258789","97.1265640258789"
"968","","","","90.4234390258789","90.4234390258789","90.4234390258789"
"969","","","","102.8499984741211","102.8499984741211","102.8499984741211"
"970","","","","96.8296890258789","96.8296890258789","96.8296890258789"
"971","","","","103.1640625","103.1640625","103.1640625"
"972","","","","94.58280944824219","94.58280944824219","94.58280944824219"
"973","","","","109.6343765258789","109.6343765258789","109.6343765258789"
"974","","","","104.8843765258789","104.8843765258789","104.8843765258789"
"975","","","","95.4921875","95.4921875","95.4921875"
"976","","","","104.53125","104.53125","104.53125"
"977","","","","103.6421890258789","103.6421890258789","103.6421890258789"
"978","","","","96.1187515258789","96.1187515258789","96.1187515258789"
"979","","","","92.69062805175781","92.69062805175781","92.69062805175781"
"980","","","","100.22343444824219","100.22343444824219","100.22343444824219"
"981","","","","100.234375","100.234375","100.234375"
"982","","","","103.0234375","103.0234375","103.0234375"
"983","","","","105.1156234741211","105.1156234741211","105.1156234741211"
"984","","","","94.4281234741211","94.4281234741211","94.4281234741211"
"985","","","","102.7671890258789","102.7671890258789","102.7671890258789"
"986","","","","102.5953140258789","102.5953140258789","102.5953140258789"
"987","","","","102.9359359741211","102.9359359741211","102.9359359741211"
"988","","","","100.59062194824219","100.59062194824219","100.59062194824219"
"989","","","","95.44218444824219","95.44218444824219","95.44218444824219"
"990","","","","99.78437805175781","99.78437805175781","99.78437805175781"
"991","","","","92.47969055175781","92.47969055175781","92.47969055175781"
"992","","","","92.83125305175781","92.83125305175781","92.83125305175781"
"993","","","","104.08906555175781","104.08906555175781","104.08906555175781"
"994","","","","93.77030944824219","93.77030944824219","93.77030944824219"
"995","","","","103.54374694824219","103.54374694824219","103.54374694824219"
"996","","","","97.5250015258789","97.5250015258789","97.5250015258789"
"997","","","","97.3046875","97.3046875","97.3046875"
"998","","","","107.94999694824219","107.94999694824219","107.94999694824219"
